scene_id,condition,strategy,run_number,model,raw_node_precision,raw_node_recall,raw_node_f1,raw_edge_precision,raw_edge_recall,raw_edge_f1,final_node_precision,final_node_recall,final_node_f1,final_edge_precision,final_edge_recall,final_edge_f1,gold_node_count,gold_edge_count,raw_node_count,raw_edge_count,final_node_count,final_edge_count,ontology_conformance,relation_hallucination_rate,subject_hallucinations,object_hallucinations,evidence_hallucinations,schema_invalid_relations,runtime_seconds,execution_error,llm_extracted_edges,fallback_edges
indego_user_16_410_2110_2_s2,reviewed_unified,layered,1,llama3.1:8b,1.0,1.0,1.0,0.8235,0.3415,0.4828,1.0,1.0,1.0,0.9111,1.0,0.9535,34,41,34,17,34,45,1.0,0.0,0,17,16,0,166.2943,,17,45
indego_user_16_410_2110_2_s2,reviewed_unified,layered,2,llama3.1:8b,1.0,1.0,1.0,0.8235,0.3415,0.4828,1.0,1.0,1.0,0.9111,1.0,0.9535,34,41,34,17,34,45,1.0,0.0,0,17,16,0,140.2983,,17,45
indego_user_14_user_2_407_2210_1_s1,reviewed_unified,layered,1,llama3.1:8b,1.0,1.0,1.0,1.0,0.875,0.9333,1.0,1.0,1.0,1.0,1.0,1.0,8,8,8,7,8,8,1.0,0.0,0,3,0,0,51.1709,,7,4
indego_user_14_user_2_407_2210_1_s1,reviewed_unified,layered,2,llama3.1:8b,1.0,1.0,1.0,1.0,0.875,0.9333,1.0,1.0,1.0,1.0,1.0,1.0,8,8,8,7,8,8,1.0,0.0,0,3,0,0,40.798,,7,4
indego_user_16_414_2101_1_s1,reviewed_unified,layered,1,llama3.1:8b,1.0,1.0,1.0,0.8571,0.6667,0.75,1.0,1.0,1.0,0.8889,0.8889,0.8889,10,9,10,7,10,9,1.0,0.0,0,5,0,0,55.459,,7,7
indego_user_16_414_2101_1_s1,reviewed_unified,layered,2,llama3.1:8b,1.0,1.0,1.0,0.8571,0.6667,0.75,1.0,1.0,1.0,0.8889,0.8889,0.8889,10,9,10,7,10,9,1.0,0.0,0,5,0,0,44.2853,,7,7
indego_user_15_451_2401_1_s4,reviewed_unified,layered,1,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,51,0,0,0,0,1.0,0.0,0,0,0,0,181.166,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_15_451_2401_1_s4,reviewed_unified,layered,2,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,51,0,0,0,0,1.0,0.0,0,0,0,0,181.103,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_15_414_0702_1_s1,reviewed_unified,layered,1,llama3.1:8b,1.0,1.0,1.0,1.0,0.3438,0.5116,1.0,1.0,1.0,0.9,0.8438,0.871,24,32,24,11,24,30,1.0,0.0,0,14,13,0,121.1909,,11,33
indego_user_15_414_0702_1_s1,reviewed_unified,layered,2,llama3.1:8b,1.0,1.0,1.0,1.0,0.3438,0.5116,1.0,1.0,1.0,0.9,0.8438,0.871,24,32,24,11,24,30,1.0,0.0,0,14,13,0,100.6598,,11,33
indego_user_14_414_2609_1_s1,reviewed_unified,layered,1,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,38,0,0,0,0,1.0,0.0,0,0,0,0,181.1043,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_14_414_2609_1_s1,reviewed_unified,layered,2,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,38,0,0,0,0,1.0,0.0,0,0,0,0,181.1082,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_15_user_1_0111_1_s1,reviewed_unified,layered,1,llama3.1:8b,0.8966,0.8966,0.8966,0.6154,0.1951,0.2963,0.8966,0.8966,0.8966,0.6364,0.6829,0.6588,29,41,29,13,29,44,1.0,0.0,0,17,16,0,179.4526,,13,48
indego_user_15_user_1_0111_1_s1,reviewed_unified,layered,2,llama3.1:8b,0.8966,0.8966,0.8966,0.6154,0.1951,0.2963,0.8966,0.8966,0.8966,0.6364,0.6829,0.6588,29,41,29,13,29,44,1.0,0.0,0,17,16,0,149.6601,,13,48
indego_user_16_user_2_0111_1_s1,reviewed_unified,layered,1,llama3.1:8b,1.0,0.9643,0.9818,1.0,0.4167,0.5882,1.0,0.9643,0.9818,0.8158,0.8611,0.8378,28,36,27,15,27,38,1.0,0.0,0,16,16,0,166.9994,,15,39
indego_user_16_user_2_0111_1_s1,reviewed_unified,layered,2,llama3.1:8b,1.0,0.9643,0.9818,1.0,0.4167,0.5882,1.0,0.9643,0.9818,0.8158,0.8611,0.8378,28,36,27,15,27,38,1.0,0.0,0,16,16,0,149.0031,,15,39
indego_7020e12d-d5a2-4f01-beab-94f38d887eca_s2,reviewed_unified,layered,1,llama3.1:8b,0.2727,1.0,0.4286,0.2857,1.0,0.4444,0.2727,1.0,0.4286,0.2857,1.0,0.4444,3,2,11,7,11,7,1.0,0.0,0,0,0,0,79.9317,,7,2
indego_7020e12d-d5a2-4f01-beab-94f38d887eca_s2,reviewed_unified,layered,2,llama3.1:8b,0.2727,1.0,0.4286,0.125,0.5,0.2,0.2727,1.0,0.4286,0.2222,1.0,0.3636,3,2,11,8,11,9,1.0,0.0,0,0,1,0,54.2454,,8,3
indego_user_15_411_2309_2_1_s1,reviewed_unified,layered,1,llama3.1:8b,0.9375,0.9375,0.9375,0.7333,0.4583,0.5641,0.9375,0.9375,0.9375,0.7222,0.5417,0.619,16,24,16,15,16,18,1.0,0.0,0,8,0,0,146.8695,,15,11
indego_user_15_411_2309_2_1_s1,reviewed_unified,layered,2,llama3.1:8b,0.9375,0.9375,0.9375,0.7333,0.4583,0.5641,0.9375,0.9375,0.9375,0.7222,0.5417,0.619,16,24,16,15,16,18,1.0,0.0,0,8,0,0,110.4589,,15,11
indego_user_14_user_1_1410_2_s1,reviewed_unified,layered,1,llama3.1:8b,0.9545,0.9545,0.9545,0.9167,0.44,0.5946,0.9545,0.9545,0.9545,0.96,0.96,0.96,22,25,22,12,22,25,1.0,0.0,0,12,11,0,143.5136,,12,25
indego_user_14_user_1_1410_2_s1,reviewed_unified,layered,2,llama3.1:8b,0.9545,0.9545,0.9545,0.9167,0.44,0.5946,0.9545,0.9545,0.9545,0.96,0.96,0.96,22,25,22,12,22,25,1.0,0.0,0,12,11,0,103.186,,12,25
indego_user_14_user_15_2410_1_s1,reviewed_unified,layered,1,llama3.1:8b,0.9444,0.9444,0.9444,1.0,0.4737,0.6429,0.9444,0.9444,0.9444,0.9444,0.8947,0.9189,18,19,18,9,18,18,1.0,0.0,0,9,8,0,117.1693,,9,18
indego_user_14_user_15_2410_1_s1,reviewed_unified,layered,2,llama3.1:8b,0.9444,0.9444,0.9444,1.0,0.4737,0.6429,0.9444,0.9444,0.9444,0.9444,0.8947,0.9189,18,19,18,9,18,18,1.0,0.0,0,9,8,0,83.5309,,9,18
indego_232cf338-98a7-4cdc-8683-417c0e2adf7a_s1,reviewed_unified,layered,1,llama3.1:8b,1.0,1.0,1.0,1.0,0.4762,0.6452,1.0,1.0,1.0,0.84,1.0,0.913,19,21,19,10,19,25,1.0,0.0,0,0,9,0,104.0899,,10,25
indego_232cf338-98a7-4cdc-8683-417c0e2adf7a_s1,reviewed_unified,layered,2,llama3.1:8b,1.0,1.0,1.0,1.0,0.4762,0.6452,1.0,1.0,1.0,0.84,1.0,0.913,19,21,19,10,19,25,1.0,0.0,0,0,9,0,85.9608,,10,25
indego_user_15_411_2309_2_s1,reviewed_unified,layered,1,llama3.1:8b,1.0,1.0,1.0,1.0,0.3077,0.4706,1.0,1.0,1.0,0.9412,0.6154,0.7442,19,26,19,8,19,17,1.0,0.0,0,9,8,0,114.9815,,8,18
indego_user_15_411_2309_2_s1,reviewed_unified,layered,2,llama3.1:8b,1.0,1.0,1.0,1.0,0.3077,0.4706,1.0,1.0,1.0,0.9412,0.6154,0.7442,19,26,19,8,19,17,1.0,0.0,0,9,8,0,85.0059,,8,18
indego_user_15_412_2509_1_s1,reviewed_unified,layered,1,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,42,0,0,0,0,1.0,0.0,0,0,0,0,181.1853,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_15_412_2509_1_s1,reviewed_unified,layered,2,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,42,0,0,0,0,1.0,0.0,0,0,0,0,181.1109,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_14_user_16_407_1712_1_s1,reviewed_unified,layered,1,llama3.1:8b,1.0,1.0,1.0,1.0,0.5385,0.7,1.0,1.0,1.0,1.0,1.0,1.0,13,13,13,7,13,13,1.0,0.0,0,7,6,0,73.4685,,7,13
indego_user_14_user_16_407_1712_1_s1,reviewed_unified,layered,2,llama3.1:8b,1.0,1.0,1.0,1.0,0.5385,0.7,1.0,1.0,1.0,1.0,1.0,1.0,13,13,13,7,13,13,1.0,0.0,0,7,6,0,51.7912,,7,13
indego_user_14_407_0110_1_s1,reviewed_unified,layered,1,llama3.1:8b,0.4348,0.3448,0.3846,0.0,0.0,0.0,0.4348,0.3448,0.3846,0.0,0.0,0.0,29,41,23,15,23,15,1.0,0.0,0,18,0,0,178.1968,,15,12
indego_user_14_407_0110_1_s1,reviewed_unified,layered,2,llama3.1:8b,0.4348,0.3448,0.3846,0.0,0.0,0.0,0.4348,0.3448,0.3846,0.0,0.0,0.0,29,41,23,15,23,15,1.0,0.0,0,18,0,0,138.6917,,15,12
indego_user_15_412_0110_1_s1,reviewed_unified,layered,1,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,54,0,0,0,0,1.0,0.0,0,0,0,0,181.1044,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_15_412_0110_1_s1,reviewed_unified,layered,2,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,54,0,0,0,0,1.0,0.0,0,0,0,0,181.1083,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_14_user_15_411_1010_1_s1,reviewed_unified,layered,1,llama3.1:8b,0.3182,0.28,0.2979,0.0,0.0,0.0,0.3182,0.28,0.2979,0.0,0.0,0.0,25,31,22,11,22,25,1.0,0.0,0,14,13,0,166.1269,,11,25
indego_user_14_user_15_411_1010_1_s1,reviewed_unified,layered,2,llama3.1:8b,0.3182,0.28,0.2979,0.0,0.0,0.0,0.3182,0.28,0.2979,0.0,0.0,0.0,25,31,22,11,22,25,1.0,0.0,0,14,13,0,141.5086,,11,25
indego_user_2_407_2910_1_s1,reviewed_unified,layered,1,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,42,0,0,0,0,1.0,0.0,0,0,0,0,181.1205,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_2_407_2910_1_s1,reviewed_unified,layered,2,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,42,0,0,0,0,1.0,0.0,0,0,0,0,181.1085,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_14_412_02024_1_s1,reviewed_unified,layered,1,llama3.1:8b,1.0,0.9048,0.95,1.0,0.3704,0.5405,1.0,0.9048,0.95,0.96,0.8889,0.9231,21,27,19,10,19,25,1.0,0.0,0,12,11,0,107.7387,,10,27
indego_user_14_412_02024_1_s1,reviewed_unified,layered,2,llama3.1:8b,1.0,0.9048,0.95,1.0,0.3704,0.5405,1.0,0.9048,0.95,0.96,0.8889,0.9231,21,27,19,10,19,25,1.0,0.0,0,12,11,0,84.008,,10,27
indego_user_14_412_02024_2_s1,reviewed_unified,layered,1,llama3.1:8b,0.9412,0.9412,0.9412,0.9,0.4091,0.5625,0.9412,0.9412,0.9412,0.9091,0.9091,0.9091,17,22,17,10,17,22,1.0,0.0,0,11,10,0,96.5442,,10,23
indego_user_14_412_02024_2_s1,reviewed_unified,layered,2,llama3.1:8b,0.9412,0.9412,0.9412,0.9,0.4091,0.5625,0.9412,0.9412,0.9412,0.9091,0.9091,0.9091,17,22,17,10,17,22,1.0,0.0,0,11,10,0,73.4722,,10,23
indego_user_17_user_15_451_0402_1_s3,reviewed_unified,layered,1,llama3.1:8b,0.9,0.9,0.9,0.7778,0.5,0.6087,0.9,0.9,0.9,0.7778,0.5,0.6087,10,14,10,9,10,9,1.0,0.0,0,8,0,0,78.062,,9,7
indego_user_17_user_15_451_0402_1_s3,reviewed_unified,layered,2,llama3.1:8b,0.9,0.9,0.9,0.7778,0.5,0.6087,0.9,0.9,0.9,0.7778,0.5,0.6087,10,14,10,9,10,9,1.0,0.0,0,8,0,0,52.9804,,9,7
indego_user_14_411_2409_1_s1,reviewed_unified,layered,1,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,46,0,0,0,0,1.0,0.0,0,0,0,0,181.1229,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_14_411_2409_1_s1,reviewed_unified,layered,2,llama3.1:8b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,46,0,0,0,0,1.0,0.0,0,0,0,0,181.1058,SubprocessTimeoutError: Isolated experiment call exceeded 180.0 seconds.,0,0
indego_user_14_414_1712_woodworking_2_s1,reviewed_unified,layered,1,llama3.1:8b,0.9545,0.9545,0.9545,0.9091,0.3846,0.5405,0.9545,0.9545,0.9545,0.9565,0.8462,0.898,22,26,22,11,22,23,1.0,0.0,0,13,12,0,127.0168,,11,25
indego_user_14_414_1712_woodworking_2_s1,reviewed_unified,layered,2,llama3.1:8b,0.9545,0.9545,0.9545,0.9091,0.3846,0.5405,0.9545,0.9545,0.9545,0.9565,0.8462,0.898,22,26,22,11,22,23,1.0,0.0,0,13,12,0,93.957,,11,25
indego_user_15_414_0702_1_s11,reviewed_unified,layered,1,llama3.1:8b,0.9231,0.8571,0.8889,0.6667,0.25,0.3636,0.9231,0.8571,0.8889,0.8,0.75,0.7742,14,16,13,6,13,15,1.0,0.0,0,8,7,0,101.9771,,6,17
indego_user_15_414_0702_1_s11,reviewed_unified,layered,2,llama3.1:8b,0.9231,0.8571,0.8889,0.6667,0.25,0.3636,0.9231,0.8571,0.8889,0.8,0.75,0.7742,14,16,13,6,13,15,1.0,0.0,0,8,7,0,62.6627,,6,17
indego_warning_A_Task_08_s1,reviewed_unified,layered,1,llama3.1:8b,1.0,1.0,1.0,0.8,0.8,0.8,1.0,1.0,1.0,0.5556,1.0,0.7143,8,5,8,5,8,9,1.0,0.0,0,4,3,0,60.9486,,5,8
indego_warning_A_Task_08_s1,reviewed_unified,layered,2,llama3.1:8b,1.0,1.0,1.0,0.8,0.8,0.8,1.0,1.0,1.0,0.5556,1.0,0.7143,8,5,8,5,8,9,1.0,0.0,0,4,3,0,41.9745,,5,8
indego_warning_A_Task_19_s1,reviewed_unified,layered,1,llama3.1:8b,1.0,1.0,1.0,0.6667,1.0,0.8,1.0,1.0,1.0,0.6667,1.0,0.8,8,6,8,9,8,9,1.0,0.0,0,6,0,0,76.7947,,9,6
indego_warning_A_Task_19_s1,reviewed_unified,layered,2,llama3.1:8b,1.0,1.0,1.0,0.6667,1.0,0.8,1.0,1.0,1.0,0.6667,1.0,0.8,8,6,8,9,8,9,1.0,0.0,0,6,0,0,57.0715,,9,6
